Description	Resource	Path	Location	Type
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 386, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 387, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 388, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 389, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 390, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 391, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 392, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 393, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 394, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 395, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 396, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 397, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 398, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 399, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 401, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 402, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 403, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 404, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 405, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 406, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 407, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 408, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 409, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 410, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 411, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 412, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 413, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 414, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 415, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 416, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 417, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 418, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 419, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 420, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 421, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 422, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 423, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 424, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 425, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 426, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 427, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 428, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 429, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 430, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 431, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 432, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 433, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 434, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 435, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 436, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 437, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 438, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 439, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 440, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 441, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 442, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 443, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 444, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 445, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 446, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 447, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 448, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 449, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 450, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 451, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 452, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 453, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 454, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 455, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 456, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 457, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 458, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 459, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 460, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 461, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 462, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 463, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 464, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 465, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 466, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 467, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 468, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 469, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 470, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 471, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 472, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 473, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 474, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 475, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
